"id_policy","id_client","id_vehicle","id_claim","id_year","claim_amount","claim_nb"
"A00084127-V01","A00084127","V01","CL01","Year 0",95.4,1
"A00084139-V01","A00084139","V01","CL01","Year 0",74.26,1
"A00084161-V01","A00084161","V01","CL01","Year 0",90.67,1
"A00084166-V01","A00084166","V01","CL01","Year 0",55.69,1
"A00084180-V01","A00084180","V01","CL01","Year 0",299.62,1
"A00084182-V01","A00084182","V01","CL01","Year 0",14.89,1
"A00084182-V01","A00084182","V01","CL02","Year 0",154.05,1
"A00084183-V02","A00084183","V02","CL01","Year 0",1286.33,1
"A00084183-V02","A00084183","V02","CL02","Year 0",-171.8,1
"A00084185-V01","A00084185","V01","CL01","Year 0",124.18,1
"A00084195-V01","A00084195","V01","CL01","Year 0",766.42,1
"A00084210-V01","A00084210","V01","CL01","Year 0",1118.91,1
"A00084214-V01","A00084214","V01","CL01","Year 0",51.71,1
"A00084244-V02","A00084244","V02","CL01","Year 0",1526.42,1
"A00084252-V02","A00084252","V02","CL01","Year 0",336.88,1
"A00084263-V02","A00084263","V02","CL01","Year 0",24.81,1
"A00084268-V01","A00084268","V01","CL01","Year 0",1309.11,1
"A00084269-V01","A00084269","V01","CL01","Year 0",2536.97,1
"A00084273-V02","A00084273","V02","CL01","Year 0",2378.97,1
"A00084276-V01","A00084276","V01","CL01","Year 0",106.75,1
"A00084306-V02","A00084306","V02","CL01","Year 0",17.18,1
"A00084308-V02","A00084308","V02","CL01","Year 0",110.42,1
"A00084312-V02","A00084312","V02","CL01","Year 0",360.74,1
"A00084320-V01","A00084320","V01","CL01","Year 0",1956.14,1
"A00084321-V01","A00084321","V01","CL01","Year 0",89.93,1
"A00084324-V02","A00084324","V02","CL01","Year 0",1997.11,1
"A00084343-V01","A00084343","V01","CL01","Year 0",2632.43,1
"A00084344-V01","A00084344","V01","CL01","Year 0",33.8,1
"A00084350-V01","A00084350","V01","CL01","Year 0",102.6,1
"A00084353-V01","A00084353","V01","CL01","Year 0",203.79,1
"A00084357-V01","A00084357","V01","CL01","Year 0",254.57,1
"A00084372-V01","A00084372","V01","CL01","Year 0",115.24,1
"A00084401-V03","A00084401","V03","CL01","Year 0",584.57,1
"A00084404-V01","A00084404","V01","CL01","Year 0",17.09,1
"A00084415-V02","A00084415","V02","CL01","Year 0",345.21,1
"A00084419-V02","A00084419","V02","CL01","Year 0",2046.21,1
"A00084419-V02","A00084419","V02","CL02","Year 0",604.68,1
"A00084419-V02","A00084419","V02","CL03","Year 0",1535.71,1
"A00084423-V02","A00084423","V02","CL01","Year 0",3189.86,1
"A00084425-V01","A00084425","V01","CL01","Year 0",5308.92,1
"A00084442-V01","A00084442","V01","CL01","Year 0",2542.74,1
"A00084442-V01","A00084442","V01","CL02","Year 0",11.48,1
"A00084442-V01","A00084442","V01","CL03","Year 0",73.43,1
"A00084442-V01","A00084442","V01","CL04","Year 0",229.57,1
"A00084457-V01","A00084457","V01","CL01","Year 0",450.43,1
"A00084472-V02","A00084472","V02","CL01","Year 0",284.46,1
"A00084474-V01","A00084474","V01","CL01","Year 0",60.87,1
"A00084477-V01","A00084477","V01","CL01","Year 0",593.31,1
"A00084482-V02","A00084482","V02","CL01","Year 0",20.08,1
"A00084487-V02","A00084487","V02","CL01","Year 0",3952.89,1
"A00084489-V02","A00084489","V02","CL01","Year 0",1249.52,1
"A00084491-V01","A00084491","V01","CL01","Year 0",600.73,1
"A00084492-V02","A00084492","V02","CL01","Year 0",278.2,1
"A00084492-V02","A00084492","V02","CL02","Year 0",863.35,1
"A00084499-V01","A00084499","V01","CL01","Year 0",306.05,1
"A00084502-V01","A00084502","V01","CL01","Year 0",924.69,1
"A00084513-V01","A00084513","V01","CL01","Year 0",63.86,1
"A00084517-V04","A00084517","V04","CL01","Year 0",2126,1
"A00084525-V01","A00084525","V01","CL01","Year 0",121.7,1
"A00084529-V03","A00084529","V03","CL01","Year 0",220.13,1
"A00084530-V01","A00084530","V01","CL01","Year 0",10.87,1
"A00084530-V01","A00084530","V01","CL02","Year 0",108.46,1
"A00084543-V01","A00084543","V01","CL01","Year 0",2.92,1
"A00084544-V02","A00084544","V02","CL01","Year 0",271.18,1
"A00084552-V03","A00084552","V03","CL01","Year 0",51.46,1
"A00084555-V01","A00084555","V01","CL01","Year 0",589.01,1
"A00084563-V01","A00084563","V01","CL01","Year 0",649.42,1
"A00084585-V01","A00084585","V01","CL01","Year 0",6.72,1
"A00084629-V02","A00084629","V02","CL01","Year 0",477.36,1
"A00084635-V01","A00084635","V01","CL01","Year 0",64.26,1
"A00084637-V01","A00084637","V01","CL01","Year 0",221.47,1
"A00084639-V01","A00084639","V01","CL01","Year 0",579.15,1
"A00084646-V01","A00084646","V01","CL01","Year 0",2110.05,1
"A00084646-V02","A00084646","V02","CL01","Year 0",173.8,1
"A00084647-V02","A00084647","V02","CL01","Year 0",1876.6,1
"A00084652-V01","A00084652","V01","CL01","Year 0",1141.97,1
"A00084652-V01","A00084652","V01","CL02","Year 0",1154.46,1
"A00084654-V01","A00084654","V01","CL01","Year 0",340.31,1
"A00084671-V02","A00084671","V02","CL01","Year 0",250.91,1
"A00084671-V03","A00084671","V03","CL01","Year 0",845.84,1
"A00084686-V02","A00084686","V02","CL01","Year 0",211.35,1
"A00084688-V03","A00084688","V03","CL01","Year 0",2062.96,1
"A00084707-V01","A00084707","V01","CL01","Year 0",1989.34,1
"A00084709-V02","A00084709","V02","CL01","Year 0",186.35,1
"A00084736-V02","A00084736","V02","CL01","Year 0",125.38,1
"A00084738-V02","A00084738","V02","CL01","Year 0",6.6,1
"A00084738-V02","A00084738","V02","CL02","Year 0",9.14,1
"A00084743-V03","A00084743","V03","CL01","Year 0",187.68,1
"A00084748-V01","A00084748","V01","CL01","Year 0",336.91,1
"A00084761-V01","A00084761","V01","CL01","Year 0",389.4,1
"A00084787-V01","A00084787","V01","CL01","Year 0",251.97,1
"A00084797-V01","A00084797","V01","CL01","Year 0",1416.7,1
"A00084797-V02","A00084797","V02","CL01","Year 0",51.74,1
"A00084803-V02","A00084803","V02","CL01","Year 0",32.08,1
"A00084805-V01","A00084805","V01","CL01","Year 0",-174.42,1
"A00084821-V01","A00084821","V01","CL01","Year 0",1059.52,1
"A00084825-V02","A00084825","V02","CL01","Year 0",66.63,1
"A00084829-V02","A00084829","V02","CL01","Year 0",59.64,1
"A00084835-V02","A00084835","V02","CL01","Year 0",189.33,1
"A00084847-V01","A00084847","V01","CL01","Year 0",1410.34,1
"A00084851-V01","A00084851","V01","CL01","Year 0",344.34,1
"A00084872-V01","A00084872","V01","CL01","Year 0",44.88,1
"A00084876-V01","A00084876","V01","CL01","Year 0",50.96,1
"A00084879-V02","A00084879","V02","CL01","Year 0",121.34,1
"A00084880-V01","A00084880","V01","CL01","Year 0",1881,1
"A00084880-V02","A00084880","V02","CL01","Year 0",81.89,1
"A00084895-V02","A00084895","V02","CL01","Year 0",1155.56,1
"A00084899-V01","A00084899","V01","CL01","Year 0",1355.24,1
"A00084915-V01","A00084915","V01","CL01","Year 0",9.06,1
"A00084923-V01","A00084923","V01","CL01","Year 0",-177.45,1
"A00084929-V01","A00084929","V01","CL01","Year 0",229.4,1
"A00084959-V01","A00084959","V01","CL01","Year 0",151.34,1
"A00084972-V01","A00084972","V01","CL01","Year 0",838.65,1
"A00084972-V01","A00084972","V01","CL02","Year 0",112.36,1
"A00084972-V03","A00084972","V03","CL01","Year 0",279.25,1
"A00084984-V01","A00084984","V01","CL01","Year 0",994.83,1
"A00084984-V02","A00084984","V02","CL01","Year 0",1507.13,1
"A00084985-V01","A00084985","V01","CL01","Year 0",-273.54,1
"A00084998-V01","A00084998","V01","CL01","Year 0",938.86,1
"A00085002-V02","A00085002","V02","CL01","Year 0",119.22,1
"A00085005-V03","A00085005","V03","CL01","Year 0",758.39,1
"A00085008-V01","A00085008","V01","CL01","Year 0",2019.5,1
"A00085012-V01","A00085012","V01","CL01","Year 0",649.81,1
"A00085012-V01","A00085012","V01","CL02","Year 0",242.19,1
"A00085014-V01","A00085014","V01","CL01","Year 0",48.79,1
"A00085017-V01","A00085017","V01","CL01","Year 0",50.27,1
"A00085024-V02","A00085024","V02","CL01","Year 0",559.14,1
"A00085026-V03","A00085026","V03","CL01","Year 0",47.73,1
"A00085033-V01","A00085033","V01","CL01","Year 0",344.38,1
"A00085039-V01","A00085039","V01","CL01","Year 0",2325.03,1
"A00085042-V01","A00085042","V01","CL01","Year 0",-770.3,1
"A00085088-V01","A00085088","V01","CL01","Year 0",69.36,1
"A00085112-V01","A00085112","V01","CL01","Year 0",14.25,1
"A00085119-V02","A00085119","V02","CL01","Year 0",883.87,1
"A00085120-V02","A00085120","V02","CL01","Year 0",185.93,1
"A00085131-V01","A00085131","V01","CL01","Year 0",-690.16,1
"A00085150-V01","A00085150","V01","CL01","Year 0",116.86,1
"A00085178-V03","A00085178","V03","CL01","Year 0",251.78,1
"A00085178-V03","A00085178","V03","CL02","Year 0",435.74,1
"A00085186-V01","A00085186","V01","CL01","Year 0",2541.07,1
"A00085202-V01","A00085202","V01","CL01","Year 0",34.13,1
"A00085207-V02","A00085207","V02","CL01","Year 0",4279.39,1
"A00085208-V01","A00085208","V01","CL01","Year 0",956.5,1
"A00085210-V02","A00085210","V02","CL01","Year 0",334.3,1
"A00085210-V02","A00085210","V02","CL02","Year 0",8324.49,1
"A00085212-V01","A00085212","V01","CL01","Year 0",54.82,1
"A00085215-V02","A00085215","V02","CL01","Year 0",2368.91,1
"A00085230-V01","A00085230","V01","CL01","Year 0",619.16,1
"A00085239-V01","A00085239","V01","CL01","Year 0",223.4,1
"A00085241-V02","A00085241","V02","CL01","Year 0",133.24,1
"A00085246-V01","A00085246","V01","CL01","Year 0",-353.46,1
"A00085252-V01","A00085252","V01","CL01","Year 0",704.16,1
"A00085268-V01","A00085268","V01","CL01","Year 0",4949.75,1
"A00085280-V03","A00085280","V03","CL01","Year 0",500.67,1
"A00085287-V01","A00085287","V01","CL01","Year 0",179.06,1
"A00085288-V01","A00085288","V01","CL01","Year 0",228.82,1
"A00085294-V01","A00085294","V01","CL01","Year 0",5680.39,1
"A00085301-V02","A00085301","V02","CL01","Year 0",16.04,1
"A00085309-V02","A00085309","V02","CL01","Year 0",686.32,1
"A00085334-V01","A00085334","V01","CL01","Year 0",1877.82,1
"A00085338-V02","A00085338","V02","CL01","Year 0",97.65,1
"A00085341-V01","A00085341","V01","CL01","Year 0",698.93,1
"A00085341-V02","A00085341","V02","CL01","Year 0",5368.71,1
"A00085348-V01","A00085348","V01","CL01","Year 0",5439.85,1
"A00085349-V01","A00085349","V01","CL01","Year 0",790.81,1
"A00085350-V01","A00085350","V01","CL01","Year 0",4965.2,1
"A00085357-V01","A00085357","V01","CL01","Year 0",548.22,1
"A00085357-V02","A00085357","V02","CL01","Year 0",378.69,1
"A00085379-V02","A00085379","V02","CL01","Year 0",36.96,1
"A00085396-V01","A00085396","V01","CL01","Year 0",500.04,1
"A00085398-V01","A00085398","V01","CL01","Year 0",2547.99,1
"A00085401-V01","A00085401","V01","CL01","Year 0",174.22,1
"A00085403-V01","A00085403","V01","CL01","Year 0",1199.79,1
"A00085417-V03","A00085417","V03","CL01","Year 0",2549.07,1
"A00085431-V02","A00085431","V02","CL01","Year 0",44.05,1
"A00085433-V01","A00085433","V01","CL01","Year 0",475.92,1
"A00085453-V01","A00085453","V01","CL01","Year 0",4285.24,1
"A00085456-V02","A00085456","V02","CL01","Year 0",2464.84,1
"A00085461-V01","A00085461","V01","CL01","Year 0",383.3,1
"A00085479-V01","A00085479","V01","CL01","Year 0",1269.02,1
"A00085492-V01","A00085492","V01","CL01","Year 0",41.49,1
"A00085498-V02","A00085498","V02","CL01","Year 0",18.72,1
"A00085515-V01","A00085515","V01","CL01","Year 0",-398.03,1
"A00085532-V01","A00085532","V01","CL01","Year 0",448.78,1
"A00085540-V01","A00085540","V01","CL01","Year 0",113.64,1
"A00085545-V01","A00085545","V01","CL01","Year 0",71.92,1
"A00085545-V02","A00085545","V02","CL01","Year 0",269.65,1
"A00085552-V01","A00085552","V01","CL01","Year 0",3.58,1
"A00085556-V02","A00085556","V02","CL01","Year 0",87.91,1
"A00085569-V01","A00085569","V01","CL01","Year 0",548.51,1
"A00085574-V01","A00085574","V01","CL01","Year 0",353.66,1
"A00085591-V01","A00085591","V01","CL01","Year 0",21.56,1
"A00085605-V01","A00085605","V01","CL01","Year 0",30.52,1
"A00085605-V02","A00085605","V02","CL01","Year 0",1451.1,1
"A00085607-V01","A00085607","V01","CL01","Year 0",552.88,1
"A00085627-V01","A00085627","V01","CL01","Year 0",1343.92,1
"A00085634-V01","A00085634","V01","CL01","Year 0",141.61,1
"A00085645-V03","A00085645","V03","CL01","Year 0",255.82,1
"A00085653-V01","A00085653","V01","CL01","Year 0",629.09,1
"A00085656-V02","A00085656","V02","CL01","Year 0",274.8,1
"A00085662-V02","A00085662","V02","CL01","Year 0",61.11,1
"A00085665-V01","A00085665","V01","CL01","Year 0",1549.57,1
"A00085674-V01","A00085674","V01","CL01","Year 0",62.03,1
"A00085674-V02","A00085674","V02","CL01","Year 0",4253.38,1
"A00085695-V01","A00085695","V01","CL01","Year 0",256.4,1
"A00085695-V01","A00085695","V01","CL02","Year 0",2101.14,1
"A00085730-V02","A00085730","V02","CL01","Year 0",60.25,1
"A00085730-V04","A00085730","V04","CL01","Year 0",3161.55,1
"A00085744-V01","A00085744","V01","CL01","Year 0",534.37,1
"A00085750-V01","A00085750","V01","CL01","Year 0",350.85,1
"A00085751-V01","A00085751","V01","CL01","Year 0",74.42,1
"A00085752-V01","A00085752","V01","CL01","Year 0",31.8,1
"A00085754-V01","A00085754","V01","CL01","Year 0",850.47,1
"A00085755-V02","A00085755","V02","CL01","Year 0",109.68,1
"A00085762-V01","A00085762","V01","CL01","Year 0",295.89,1
"A00085767-V01","A00085767","V01","CL01","Year 0",716.64,1
"A00085808-V01","A00085808","V01","CL01","Year 0",1926.67,1
"A00085814-V02","A00085814","V02","CL01","Year 0",301.57,1
"A00085816-V01","A00085816","V01","CL01","Year 0",40.97,1
"A00085836-V01","A00085836","V01","CL01","Year 0",199.21,1
"A00085849-V02","A00085849","V02","CL01","Year 0",11889.61,1
"A00085854-V01","A00085854","V01","CL01","Year 0",77.44,1
"A00085858-V02","A00085858","V02","CL01","Year 0",802.34,1
"A00085860-V01","A00085860","V01","CL01","Year 0",50.24,1
"A00085875-V02","A00085875","V02","CL01","Year 0",387.83,1
"A00085877-V02","A00085877","V02","CL01","Year 0",155.88,1
"A00085881-V01","A00085881","V01","CL01","Year 0",25.26,1
"A00085885-V01","A00085885","V01","CL01","Year 0",595.42,1
"A00085897-V01","A00085897","V01","CL01","Year 0",962.65,1
"A00085897-V01","A00085897","V01","CL02","Year 0",941.52,1
"A00085902-V01","A00085902","V01","CL01","Year 0",9682.32,1
"A00085917-V02","A00085917","V02","CL01","Year 0",1273.21,1
"A00085918-V01","A00085918","V01","CL01","Year 0",1591.67,1
"A00085923-V01","A00085923","V01","CL01","Year 0",102.31,1
"A00085929-V02","A00085929","V02","CL01","Year 0",603.56,1
"A00085936-V02","A00085936","V02","CL01","Year 0",98.67,1
"A00085944-V02","A00085944","V02","CL01","Year 0",724.96,1
"A00085974-V02","A00085974","V02","CL01","Year 0",2146.11,1
"A00085979-V02","A00085979","V02","CL01","Year 0",563.82,1
"A00085996-V01","A00085996","V01","CL01","Year 0",9.72,1
"A00085996-V02","A00085996","V02","CL01","Year 0",386.01,1
"A00086009-V02","A00086009","V02","CL01","Year 0",303.33,1
"A00086040-V01","A00086040","V01","CL01","Year 0",112.88,1
"A00086084-V02","A00086084","V02","CL01","Year 0",17.39,1
"A00086085-V03","A00086085","V03","CL01","Year 0",200.89,1
"A00086088-V03","A00086088","V03","CL01","Year 0",1168.37,1
"A00086098-V01","A00086098","V01","CL01","Year 0",2811.91,1
"A00086099-V02","A00086099","V02","CL01","Year 0",373.76,1
"A00086102-V01","A00086102","V01","CL01","Year 0",9755.07,1
"A00086102-V02","A00086102","V02","CL01","Year 0",2864.81,1
"A00086121-V02","A00086121","V02","CL01","Year 0",161.12,1
"A00086127-V01","A00086127","V01","CL01","Year 0",127.07,1
"A00086127-V01","A00086127","V01","CL02","Year 0",1353.37,1
"A00086131-V01","A00086131","V01","CL01","Year 0",3.45,1
"A00086142-V01","A00086142","V01","CL01","Year 0",1031.28,1
"A00086143-V01","A00086143","V01","CL01","Year 0",2874.19,1
"A00086143-V03","A00086143","V03","CL01","Year 0",1384.51,1
"A00086154-V02","A00086154","V02","CL01","Year 0",408.33,1
"A00086154-V02","A00086154","V02","CL02","Year 0",1673.72,1
"A00086167-V01","A00086167","V01","CL01","Year 0",24.04,1
"A00086180-V01","A00086180","V01","CL01","Year 0",635.1,1
"A00086193-V01","A00086193","V01","CL01","Year 0",207.73,1
"A00086199-V02","A00086199","V02","CL01","Year 0",141.63,1
"A00086203-V01","A00086203","V01","CL01","Year 0",3.83,1
"A00086204-V02","A00086204","V02","CL01","Year 0",98.66,1
"A00086205-V02","A00086205","V02","CL01","Year 0",2.56,1
"A00086215-V02","A00086215","V02","CL01","Year 0",823.27,1
"A00086229-V01","A00086229","V01","CL01","Year 0",54.01,1
"A00086243-V01","A00086243","V01","CL01","Year 0",-928.65,1
"A00086243-V01","A00086243","V01","CL02","Year 0",4580.56,1
"A00086248-V04","A00086248","V04","CL01","Year 0",1272.21,1
"A00086255-V01","A00086255","V01","CL01","Year 0",521.45,1
"A00086256-V01","A00086256","V01","CL01","Year 0",1685.86,1
"A00086256-V01","A00086256","V01","CL02","Year 0",1787.13,1
"A00086260-V02","A00086260","V02","CL01","Year 0",231.86,1
"A00086263-V01","A00086263","V01","CL01","Year 0",225.21,1
"A00086268-V01","A00086268","V01","CL01","Year 0",655.08,1
"A00086289-V01","A00086289","V01","CL01","Year 0",34.15,1
"A00086290-V02","A00086290","V02","CL01","Year 0",190.48,1
"A00086315-V01","A00086315","V01","CL01","Year 0",243.04,1
"A00086318-V01","A00086318","V01","CL01","Year 0",-55.78,1
"A00086340-V02","A00086340","V02","CL01","Year 0",208.56,1
"A00086340-V02","A00086340","V02","CL02","Year 0",880.2,1
"A00086341-V01","A00086341","V01","CL01","Year 0",1896.33,1
"A00086347-V02","A00086347","V02","CL01","Year 0",128.94,1
"A00086353-V01","A00086353","V01","CL01","Year 0",312.74,1
"A00086362-V01","A00086362","V01","CL01","Year 0",161.46,1
"A00086366-V02","A00086366","V02","CL01","Year 0",210.43,1
"A00086368-V03","A00086368","V03","CL01","Year 0",1101.06,1
"A00086385-V01","A00086385","V01","CL01","Year 0",993.42,1
"A00086386-V01","A00086386","V01","CL01","Year 0",956.19,1
"A00086386-V01","A00086386","V01","CL02","Year 0",3105.96,1
"A00086397-V03","A00086397","V03","CL01","Year 0",1802.74,1
"A00086399-V01","A00086399","V01","CL01","Year 0",93.14,1
"A00086409-V01","A00086409","V01","CL01","Year 0",573.52,1
"A00086409-V01","A00086409","V01","CL02","Year 0",511.57,1
"A00086412-V01","A00086412","V01","CL01","Year 0",4255.11,1
"A00086468-V01","A00086468","V01","CL01","Year 0",174.22,1
"A00086490-V01","A00086490","V01","CL01","Year 0",337.68,1
"A00086494-V01","A00086494","V01","CL01","Year 0",-32.08,1
"A00086509-V02","A00086509","V02","CL01","Year 0",60.86,1
"A00086519-V02","A00086519","V02","CL01","Year 0",147.46,1
"A00086519-V02","A00086519","V02","CL02","Year 0",201.38,1
"A00086519-V02","A00086519","V02","CL03","Year 0",10.34,1
"A00086523-V03","A00086523","V03","CL01","Year 0",110.1,1
"A00086523-V03","A00086523","V03","CL02","Year 0",200.86,1
"A00086525-V02","A00086525","V02","CL01","Year 0",196.32,1
"A00086525-V04","A00086525","V04","CL01","Year 0",705.8,1
"A00086534-V01","A00086534","V01","CL01","Year 0",142.7,1
"A00086553-V02","A00086553","V02","CL01","Year 0",1144.26,1
"A00086553-V03","A00086553","V03","CL01","Year 0",2088.7,1
"A00086558-V01","A00086558","V01","CL01","Year 0",-523.71,1
"A00086559-V01","A00086559","V01","CL01","Year 0",122.64,1
"A00086572-V01","A00086572","V01","CL01","Year 0",31.54,1
"A00086578-V01","A00086578","V01","CL01","Year 0",88.05,1
"A00086620-V01","A00086620","V01","CL01","Year 0",179.76,1
"A00086625-V05","A00086625","V05","CL01","Year 0",252.86,1
"A00086632-V01","A00086632","V01","CL01","Year 0",1262.25,1
"A00086638-V01","A00086638","V01","CL01","Year 0",1887.99,1
"A00086642-V01","A00086642","V01","CL01","Year 0",35.51,1
"A00086649-V01","A00086649","V01","CL01","Year 0",408.72,1
"A00086658-V01","A00086658","V01","CL01","Year 0",222.23,1
"A00086664-V01","A00086664","V01","CL01","Year 0",1250.28,1
"A00086669-V02","A00086669","V02","CL01","Year 0",28.32,1
"A00086676-V01","A00086676","V01","CL01","Year 0",70.12,1
"A00086676-V02","A00086676","V02","CL01","Year 0",71.01,1
"A00086682-V02","A00086682","V02","CL01","Year 0",4353.22,1
"A00086683-V04","A00086683","V04","CL01","Year 0",1106.33,1
"A00086700-V01","A00086700","V01","CL01","Year 0",64.12,1
"A00086706-V02","A00086706","V02","CL01","Year 0",1259.09,1
"A00086715-V02","A00086715","V02","CL01","Year 0",-266.52,1
"A00086716-V02","A00086716","V02","CL01","Year 0",255.78,1
